Image,Depth_level,Useful_pixels(%)
000000520964.jpg,4,60.1259
000000520978.jpg,2,96.2354
000000520979.jpg,1,95.1039
000000520982.jpg,1,86.4876
000000521003.jpg,5,45.157
000000521004.jpg,0,99.2992
000000521005.jpg,2,70.9157
000000521008.jpg,2,91.5436
000000521021.jpg,3,45.397
000000521048.jpg,2,90.2165
000000521070.jpg,1,98.8056
000000521071.jpg,0,99.0171
000000521088.jpg,1,88.1771
000000521094.jpg,1,97.3353
000000521096.jpg,0,100.0
000000521101.jpg,0,99.9949
000000521106.jpg,0,100.0
000000521131.jpg,2,80.5968
000000521142.jpg,1,99.3214
000000521159.jpg,3,55.5952
000000521169.jpg,0,100.0
000000521176.jpg,1,82.465
000000521182.jpg,2,92.4587
000000521184.jpg,1,84.3574
000000521196.jpg,0,100.0
000000521197.jpg,2,74.9741
000000521203.jpg,2,53.2431
000000521204.jpg,1,93.6696
000000521209.jpg,1,99.2418
000000521210.jpg,2,64.1234
000000521218.jpg,1,89.1126
000000521221.jpg,1,85.6982
000000521226.jpg,6,19.5033
000000521238.jpg,2,75.8398
000000521269.jpg,2,83.4918
000000521281.jpg,1,100.0
000000521292.jpg,2,75.1819
000000521306.jpg,4,47.3086
000000521327.jpg,0,99.3538
000000521334.jpg,0,99.6748
000000521339.jpg,1,99.9091
000000521355.jpg,1,86.6055
000000521361.jpg,2,91.9307
000000521366.jpg,1,100.0
000000521375.jpg,2,99.0861
000000521382.jpg,2,72.2936
000000521400.jpg,0,100.0
000000521404.jpg,0,99.3197
000000521416.jpg,0,99.752
000000521419.jpg,1,88.0407
000000521427.jpg,2,66.8147
000000521437.jpg,1,91.826
000000521440.jpg,4,88.8872
000000521452.jpg,4,74.8829
000000521471.jpg,4,53.7592
000000521482.jpg,3,60.2726
000000521493.jpg,2,87.6904
000000521495.jpg,1,100.0
000000521525.jpg,7,12.549
000000521533.jpg,1,100.0
000000521543.jpg,6,33.7953
000000521555.jpg,3,61.6445
000000521570.jpg,1,95.3945
000000521574.jpg,2,86.9582
000000521602.jpg,2,66.2284
000000521618.jpg,2,82.0305
000000521632.jpg,1,83.5244
000000521649.jpg,0,99.9937
000000521652.jpg,3,58.5761
000000521655.jpg,2,89.9389
000000521663.jpg,0,100.0
000000521669.jpg,4,84.7321
000000521671.jpg,1,81.9619
000000521679.jpg,1,80.943
000000521689.jpg,0,100.0
000000521692.jpg,1,70.0449
000000521697.jpg,0,100.0
000000521709.jpg,1,84.3226
000000521715.jpg,3,60.1211
000000521739.jpg,1,94.7744
000000521752.jpg,1,85.9329
000000521762.jpg,2,97.4523
000000521763.jpg,2,84.3937
000000521775.jpg,1,50.8704
000000521797.jpg,1,90.6694
000000521817.jpg,2,84.4829
000000521822.jpg,2,64.29
000000521823.jpg,1,95.6159
000000521824.jpg,0,99.224
000000521847.jpg,1,89.0416
000000521849.jpg,1,61.3192
000000521863.jpg,0,99.8661
000000521865.jpg,1,64.7541
000000521872.jpg,1,79.8482
000000521874.jpg,4,48.098
000000521879.jpg,2,70.5836
000000521899.jpg,0,100.0
000000521906.jpg,0,99.3653
000000521922.jpg,1,89.4665
000000521923.jpg,0,99.9035
000000521943.jpg,1,60.9031
000000521944.jpg,1,84.0254
000000521947.jpg,4,53.0143
000000521950.jpg,2,63.6777
000000521972.jpg,4,43.7905
000000521976.jpg,2,85.8744
000000521978.jpg,2,94.1455
000000521981.jpg,3,54.4523
000000521982.jpg,1,100.0
000000521994.jpg,1,82.3441
000000521995.jpg,0,100.0
000000521998.jpg,0,100.0
000000521999.jpg,2,69.8586
000000522054.jpg,1,100.0
000000522062.jpg,1,100.0
000000522065.jpg,1,100.0
000000522066.jpg,7,11.0094
000000522069.jpg,0,99.8884
000000522074.jpg,2,74.7355
000000522076.jpg,2,47.5846
000000522100.jpg,2,62.5659
000000522106.jpg,0,99.2411
000000522119.jpg,4,35.4835
000000522146.jpg,4,46.213
000000522150.jpg,0,100.0
000000522160.jpg,5,19.2
000000522163.jpg,3,75.9133
000000522173.jpg,1,73.2552
000000522185.jpg,0,100.0
000000522191.jpg,1,79.6707
000000522192.jpg,0,100.0
000000522194.jpg,1,91.137
000000522198.jpg,1,79.2866
000000522221.jpg,3,72.6386
000000522225.jpg,1,99.999
000000522228.jpg,2,76.3285
000000522232.jpg,0,99.999
000000522233.jpg,2,60.8315
000000522234.jpg,2,90.8341
000000522235.jpg,1,99.9835
000000522243.jpg,2,57.7429
000000522244.jpg,1,58.424
000000522256.jpg,1,79.0366
000000522258.jpg,1,98.1663
000000522262.jpg,1,77.5264
000000522270.jpg,2,78.2178
000000522273.jpg,1,94.9296
000000522288.jpg,1,96.2441
000000522298.jpg,2,80.3545
000000522309.jpg,2,74.8438
000000522330.jpg,0,100.0
000000522338.jpg,1,98.4665
000000522350.jpg,3,81.4381
000000522360.jpg,2,80.3092
000000522362.jpg,3,75.2092
000000522371.jpg,1,78.165
000000522391.jpg,2,72.3359
000000522411.jpg,3,60.1754
000000522413.jpg,1,78.2332
000000522416.jpg,2,72.802
000000522418.jpg,0,100.0
000000522423.jpg,1,90.1864
000000522425.jpg,2,100.0
000000522427.jpg,1,94.0187
000000522446.jpg,1,77.4437
000000522452.jpg,2,56.7805
000000522454.jpg,5,20.376
000000522461.jpg,0,99.8652
000000522464.jpg,4,45.2688
000000522479.jpg,5,43.1702
000000522487.jpg,5,29.1848
000000522491.jpg,0,99.6725
000000522525.jpg,1,64.039
000000522530.jpg,1,95.4764
000000522534.jpg,0,100.0
000000522567.jpg,1,98.529
000000522569.jpg,2,67.7327
000000522575.jpg,1,97.7905
000000522576.jpg,2,92.6518
000000522579.jpg,0,100.0
000000522612.jpg,0,100.0
000000522620.jpg,0,100.0
000000522622.jpg,2,85.1036
000000522637.jpg,1,99.974
000000522639.jpg,1,94.3197
000000522660.jpg,0,99.3047
000000522661.jpg,3,49.7939
000000522665.jpg,7,14.4616
000000522669.jpg,1,86.764
000000522704.jpg,5,26.2738
000000522708.jpg,1,86.2211
000000522719.jpg,2,78.2017
000000522722.jpg,3,38.3815
000000522727.jpg,2,73.6773
000000522754.jpg,1,97.1204
000000522755.jpg,1,99.8858
000000522758.jpg,1,100.0
000000522771.jpg,3,86.5893
000000522778.jpg,1,99.8187
000000522788.jpg,1,87.9867
000000522791.jpg,0,99.2253
000000522803.jpg,2,86.6804
000000522811.jpg,4,80.3424
000000522819.jpg,4,44.4294
000000522827.jpg,1,80.0488
000000522834.jpg,1,100.0
000000522862.jpg,1,68.6751
000000522868.jpg,2,75.6735
000000522898.jpg,0,99.8776
000000522930.jpg,0,99.4261
000000522935.jpg,2,81.5329
000000522938.jpg,1,75.9277
000000522941.jpg,0,99.2864
000000522946.jpg,0,99.4069
000000522947.jpg,1,95.2494
000000522958.jpg,1,86.3869
000000522971.jpg,1,69.8372
000000522978.jpg,1,86.3577
000000522990.jpg,1,73.7109
000000522992.jpg,1,73.1185
000000523007.jpg,1,99.9989
000000523010.jpg,1,91.767
000000523025.jpg,1,99.5624
000000523037.jpg,1,99.9951
000000523097.jpg,0,100.0
000000523098.jpg,1,82.8678
000000523109.jpg,4,24.4889
000000523140.jpg,0,99.7201
000000523151.jpg,1,98.4596
000000523164.jpg,3,62.5794
000000523166.jpg,1,99.9996
000000523173.jpg,5,28.6541
000000523186.jpg,4,60.5801
000000523196.jpg,3,57.9141
000000523199.jpg,4,30.953
000000523201.jpg,1,92.1159
000000523217.jpg,1,75.2229
000000523220.jpg,1,100.0
000000523224.jpg,5,44.8057
000000523225.jpg,2,83.9948
000000523230.jpg,1,85.6515
000000523243.jpg,1,99.7516
000000523244.jpg,0,100.0
000000523245.jpg,1,92.3298
000000523252.jpg,1,76.3353
000000523262.jpg,3,59.9264
000000523272.jpg,1,72.2914
000000523274.jpg,1,64.0071
000000523281.jpg,0,100.0
000000523304.jpg,1,97.6258
000000523306.jpg,0,99.3927
000000523314.jpg,0,100.0
000000523320.jpg,5,15.1365
000000523332.jpg,2,73.8887
000000523334.jpg,0,99.0112
000000523344.jpg,1,94.1453
000000523346.jpg,3,58.1085
000000523349.jpg,2,64.8522
000000523354.jpg,4,27.2194
000000523357.jpg,2,70.1325
000000523358.jpg,0,99.9072
000000523371.jpg,0,99.1992
000000523394.jpg,3,74.1395
000000523400.jpg,2,90.3646
000000523412.jpg,3,71.8132
000000523418.jpg,1,96.5746
000000523454.jpg,1,77.1224
000000523455.jpg,0,99.645
000000523468.jpg,1,100.0
000000523473.jpg,1,79.8135
000000523484.jpg,1,94.6928
000000523487.jpg,0,99.4038
000000523490.jpg,1,88.6027
000000523492.jpg,3,98.1637
000000523494.jpg,3,82.1086
000000523495.jpg,1,99.556
000000523515.jpg,4,70.877
000000523517.jpg,2,87.3659
000000523524.jpg,1,95.2265
000000523534.jpg,1,99.712
000000523546.jpg,3,71.4213
000000523576.jpg,0,99.8575
000000523597.jpg,1,99.6981
000000523608.jpg,1,97.0496
000000523637.jpg,0,99.6469
000000523639.jpg,0,99.5684
000000523641.jpg,1,91.2277
000000523660.jpg,2,61.6779
000000523684.jpg,0,100.0
000000523689.jpg,1,81.6389
000000523696.jpg,2,59.0938
000000523700.jpg,1,74.2818
000000523701.jpg,0,99.9103
000000523718.jpg,1,76.3991
000000523729.jpg,3,46.6208
000000523749.jpg,6,43.5051
000000523751.jpg,1,58.4078
000000523753.jpg,1,82.5493
000000523754.jpg,5,45.9034
000000523780.jpg,3,35.7095
000000523792.jpg,0,99.6289
000000523799.jpg,1,88.1749
000000523815.jpg,1,99.999
000000523816.jpg,0,100.0
000000523834.jpg,1,89.1664
000000523870.jpg,5,28.2309
000000523871.jpg,1,87.71
000000523873.jpg,2,64.5868
000000523890.jpg,0,99.2842
000000523893.jpg,1,79.7878
000000523907.jpg,0,99.9935
000000523921.jpg,1,78.2253
000000523923.jpg,1,100.0
000000523937.jpg,1,75.307
000000523938.jpg,2,58.3981
000000523953.jpg,0,100.0
000000523955.jpg,1,87.8145
000000523964.jpg,3,80.1963
000000523966.jpg,1,68.1173
000000523968.jpg,1,70.2896
000000523974.jpg,6,21.8724
000000523988.jpg,1,97.8257
000000523989.jpg,0,99.9023
000000523995.jpg,1,100.0
000000523997.jpg,2,57.7167
000000524002.jpg,0,99.611
000000524027.jpg,1,100.0
000000524029.jpg,1,100.0
000000524044.jpg,1,96.8908
000000524047.jpg,0,99.3229
000000524048.jpg,1,95.6238
000000524059.jpg,0,99.7884
000000524061.jpg,2,89.5312
000000524063.jpg,1,89.8913
000000524064.jpg,3,68.9745
000000524068.jpg,2,53.873
000000524069.jpg,1,88.6512
000000524110.jpg,1,83.9
000000524118.jpg,2,71.4548
000000524140.jpg,1,98.749
000000524155.jpg,3,78.3362
000000524167.jpg,0,99.1712
000000524173.jpg,1,93.8933
000000524187.jpg,2,49.1855
000000524189.jpg,0,100.0
000000524195.jpg,2,81.1219
000000524227.jpg,0,100.0
000000524233.jpg,0,99.2594
000000524248.jpg,5,26.2743
000000524249.jpg,1,81.8175
000000524255.jpg,1,99.9993
000000524259.jpg,2,72.4727
000000524273.jpg,5,40.4142
000000524282.jpg,0,100.0
000000524291.jpg,1,69.7986
000000524297.jpg,1,84.2124
000000524311.jpg,3,87.8376
000000524314.jpg,2,93.5664
000000524317.jpg,3,90.9369
000000524320.jpg,1,98.3301
000000524325.jpg,4,39.1109
000000524333.jpg,3,59.8441
000000524338.jpg,1,75.9424
000000524366.jpg,2,80.88
000000524373.jpg,7,18.3053
000000524375.jpg,-1,100.0
000000524401.jpg,2,87.3039
000000524420.jpg,0,100.0
000000524428.jpg,0,99.3387
000000524431.jpg,0,99.2956
000000524436.jpg,3,74.1664
000000524450.jpg,1,79.3275
000000524453.jpg,0,100.0
000000524459.jpg,0,100.0
000000524467.jpg,1,80.4196
000000524470.jpg,6,28.301
000000524476.jpg,1,100.0
000000524486.jpg,3,74.6262
000000524507.jpg,1,85.4912
000000524522.jpg,0,100.0
000000524525.jpg,0,100.0
000000524533.jpg,0,100.0
000000524535.jpg,0,99.1548
000000524536.jpg,0,99.2963
000000524547.jpg,2,90.8921
000000524551.jpg,2,100.0
000000524557.jpg,2,81.3418
000000524559.jpg,0,99.155
000000524577.jpg,3,72.0703
000000524594.jpg,6,37.5034
000000524595.jpg,1,100.0
000000524601.jpg,2,99.7068
000000524613.jpg,7,28.5288
000000524623.jpg,1,66.0645
000000524627.jpg,2,89.5759
000000524638.jpg,1,99.9973
000000524645.jpg,0,99.9993
000000524646.jpg,4,48.9499
000000524649.jpg,1,81.6071
000000524651.jpg,1,68.5218
000000524665.jpg,0,98.603
000000524672.jpg,2,89.1112
000000524677.jpg,0,99.4456
000000524679.jpg,0,99.7117
000000524681.jpg,2,40.173
000000524692.jpg,3,54.4507
000000524702.jpg,1,100.0
000000524709.jpg,2,82.9445
000000524718.jpg,2,65.9129
000000524730.jpg,5,31.2888
000000524736.jpg,2,67.2192
000000524766.jpg,1,100.0
000000524775.jpg,4,60.5239
000000524777.jpg,0,99.7779
000000524786.jpg,3,49.8818
000000524790.jpg,3,58.3535
000000524799.jpg,1,99.8474
000000524802.jpg,1,91.7161
000000524819.jpg,1,99.9418
000000524830.jpg,2,69.6258
000000524844.jpg,0,99.7364
000000524877.jpg,3,56.6551
000000524887.jpg,2,76.0942
000000524889.jpg,3,69.9675
000000524897.jpg,2,58.5348
000000524924.jpg,2,81.3222
000000524925.jpg,1,66.3318
000000524929.jpg,3,41.6361
000000524946.jpg,1,61.8189
000000524956.jpg,2,51.9559
000000524957.jpg,1,95.4993
000000524962.jpg,3,85.6116
000000524966.jpg,1,91.5336
000000524979.jpg,0,100.0
000000524983.jpg,7,26.408
000000524984.jpg,3,49.9982
000000524992.jpg,1,74.8883
000000525012.jpg,1,73.7142
000000525015.jpg,2,73.3623
000000525021.jpg,1,68.0295
000000525024.jpg,2,49.207
000000525027.jpg,0,100.0
000000525039.jpg,2,66.4255
000000525050.jpg,1,59.3057
000000525058.jpg,6,24.3291
000000525075.jpg,1,99.2736
000000525085.jpg,1,100.0
000000525087.jpg,1,98.3499
000000525100.jpg,0,99.7891
000000525104.jpg,0,99.3327
000000525106.jpg,2,78.8391
000000525119.jpg,1,96.2428
000000525124.jpg,1,76.3109
000000525153.jpg,1,96.5825
000000525162.jpg,2,72.5781
000000525163.jpg,1,59.3675
000000525169.jpg,2,84.0796
000000525170.jpg,2,86.6963
000000525171.jpg,1,100.0
000000525179.jpg,1,99.5254
000000525180.jpg,1,80.7428
000000525183.jpg,0,98.9682
000000525184.jpg,2,84.6091
000000525187.jpg,5,47.7975
000000525202.jpg,1,99.9855
000000525206.jpg,1,100.0
000000525211.jpg,3,100.0
000000525212.jpg,5,45.1781
000000525218.jpg,2,85.4661
000000525226.jpg,3,63.1132
000000525227.jpg,1,98.8295
000000525232.jpg,1,90.7231
000000525236.jpg,1,93.4112
000000525249.jpg,1,82.3478
000000525264.jpg,2,91.3053
000000525266.jpg,4,35.2366
000000525273.jpg,1,97.3835
000000525297.jpg,1,93.5775
000000525300.jpg,1,92.484
000000525303.jpg,2,97.0033
000000525318.jpg,5,46.048
000000525344.jpg,7,34.5485
000000525354.jpg,1,100.0
000000525360.jpg,0,100.0
000000525369.jpg,1,98.3125
000000525373.jpg,1,93.5267
000000525381.jpg,1,99.9431
000000525382.jpg,2,97.6391
000000525391.jpg,1,100.0
000000525405.jpg,3,45.4172
000000525409.jpg,1,81.3991
000000525438.jpg,3,62.9724
000000525439.jpg,0,98.8312
000000525450.jpg,4,46.4508
000000525467.jpg,1,84.9419
000000525501.jpg,1,55.8561
000000525510.jpg,2,74.3812
000000525513.jpg,3,65.6332
000000525518.jpg,1,99.2853
000000525533.jpg,0,100.0
000000525539.jpg,3,52.9967
000000525542.jpg,3,74.6167
000000525546.jpg,1,89.6795
000000525555.jpg,2,82.5333
000000525567.jpg,1,85.9629
000000525572.jpg,0,100.0
000000525580.jpg,2,99.9751
000000525589.jpg,0,100.0
000000525616.jpg,1,77.5316
000000525619.jpg,6,24.4307
000000525622.jpg,2,91.5472
000000525636.jpg,0,99.8882
000000525640.jpg,1,100.0
000000525660.jpg,0,100.0
000000525666.jpg,1,76.6851
000000525667.jpg,1,79.7812
000000525668.jpg,0,100.0
000000525675.jpg,0,100.0
000000525678.jpg,0,99.9886
000000525682.jpg,1,99.5758
000000525684.jpg,2,85.779
000000525695.jpg,1,86.2857
000000525700.jpg,1,74.9046
000000525702.jpg,3,63.4318
000000525705.jpg,2,86.9324
000000525714.jpg,1,82.5658
000000525721.jpg,2,87.2123
000000525732.jpg,1,77.053
000000525762.jpg,2,66.817
000000525763.jpg,3,63.0316
000000525766.jpg,2,74.3035
000000525777.jpg,0,100.0
000000525779.jpg,8,5.7373
000000525782.jpg,1,82.4684
000000525790.jpg,0,99.5764
000000525802.jpg,6,37.3786
000000525813.jpg,0,99.3203
000000525823.jpg,1,100.0
000000525841.jpg,2,100.0
000000525849.jpg,2,70.4717
000000525865.jpg,3,64.2096
000000525876.jpg,1,99.1631
000000525880.jpg,1,75.6306
000000525898.jpg,2,74.1498
000000525899.jpg,4,56.3784
000000525908.jpg,0,100.0
000000525915.jpg,1,84.8529
000000525927.jpg,5,31.2246
000000525933.jpg,3,62.2817
000000525939.jpg,1,74.837
000000525944.jpg,1,70.7847
000000525971.jpg,0,99.2748
000000525980.jpg,0,100.0
000000525990.jpg,1,95.6361
000000526000.jpg,1,80.3079
000000526004.jpg,0,100.0
000000526008.jpg,6,39.459
000000526021.jpg,2,95.7066
000000526028.jpg,0,99.6139
000000526033.jpg,1,89.7834
000000526040.jpg,2,95.343
000000526043.jpg,3,35.6968
000000526057.jpg,0,99.7311
000000526070.jpg,1,84.007
000000526082.jpg,3,59.4183
000000526085.jpg,1,80.4243
000000526087.jpg,7,22.6602
000000526089.jpg,2,75.1742
000000526091.jpg,1,90.759
000000526098.jpg,1,90.6608
000000526126.jpg,0,99.2841
000000526143.jpg,8,13.3525
000000526165.jpg,0,99.8538
000000526166.jpg,0,100.0
000000526172.jpg,0,100.0
000000526186.jpg,1,94.5872
000000526188.jpg,7,26.4544
000000526196.jpg,0,100.0
000000526203.jpg,0,100.0
000000526204.jpg,0,100.0
000000526222.jpg,1,100.0
000000526232.jpg,0,99.1113
000000526247.jpg,0,100.0
000000526257.jpg,1,100.0
000000526288.jpg,1,73.151
000000526290.jpg,2,97.5018
000000526291.jpg,3,54.6361
000000526312.jpg,1,87.1988
000000526320.jpg,1,93.0548
000000526325.jpg,0,99.7754
000000526337.jpg,2,72.0004
000000526347.jpg,2,86.7149
000000526350.jpg,0,100.0
000000526353.jpg,2,65.2585
000000526360.jpg,1,74.4239
000000526362.jpg,2,79.6189
000000526371.jpg,2,79.6714
000000526401.jpg,4,63.1359
000000526403.jpg,1,98.0511
000000526419.jpg,5,46.6324
000000526441.jpg,5,35.3528
000000526445.jpg,1,93.5483
000000526446.jpg,1,100.0
000000526458.jpg,0,100.0
000000526464.jpg,2,95.2855
000000526473.jpg,0,99.576
000000526491.jpg,0,100.0
000000526514.jpg,1,77.7816
000000526522.jpg,0,99.0887
000000526523.jpg,1,100.0
000000526542.jpg,1,77.3826
000000526552.jpg,0,100.0
000000526554.jpg,1,64.3542
000000526555.jpg,2,90.8876
000000526568.jpg,1,88.4529
000000526570.jpg,2,80.3193
000000526571.jpg,1,74.5544
000000526576.jpg,1,98.5674
000000526580.jpg,2,83.8699
000000526592.jpg,1,73.8021
000000526597.jpg,1,99.5794
000000526599.jpg,0,99.6179
000000526608.jpg,2,92.2819
000000526648.jpg,2,82.1721
000000526654.jpg,1,100.0
000000526666.jpg,1,93.7758
000000526681.jpg,0,100.0
000000526682.jpg,0,99.3761
000000526711.jpg,3,42.771
000000526713.jpg,3,69.1817
000000526723.jpg,0,99.9964
000000526729.jpg,0,100.0
000000526734.jpg,1,99.3385
000000526750.jpg,2,100.0
000000526762.jpg,2,62.9465
000000526769.jpg,1,77.4949
000000526778.jpg,1,99.9993
000000526800.jpg,2,71.8626
000000526810.jpg,1,100.0
000000526825.jpg,3,40.8508
000000526837.jpg,1,91.3605
000000526856.jpg,2,65.493
000000526861.jpg,4,55.9393
000000526867.jpg,1,89.6643
000000526877.jpg,1,75.3246
000000526881.jpg,0,99.4733
000000526887.jpg,3,68.6827
000000526892.jpg,1,95.2177
000000526904.jpg,1,80.0479
000000526912.jpg,2,69.3913
000000526922.jpg,1,100.0
000000526933.jpg,1,91.9129
000000526940.jpg,1,100.0
000000526953.jpg,1,87.9956
000000526955.jpg,1,88.26
000000526957.jpg,0,99.6663
000000526958.jpg,4,34.7228
000000526968.jpg,3,66.9401
000000526987.jpg,2,95.9586
000000527002.jpg,1,74.1027
000000527010.jpg,0,99.7073
000000527012.jpg,2,68.965
000000527022.jpg,0,99.4753
000000527023.jpg,1,85.5982
000000527025.jpg,1,92.2943
000000527038.jpg,4,45.3695
000000527040.jpg,1,97.8581
000000527048.jpg,0,99.1027
000000527054.jpg,2,64.2445
000000527060.jpg,0,100.0
000000527073.jpg,0,100.0
000000527082.jpg,2,56.0453
000000527083.jpg,2,47.2366
000000527086.jpg,1,72.9197
000000527092.jpg,2,77.2711
000000527096.jpg,0,99.6566
000000527102.jpg,2,68.6402
000000527112.jpg,1,93.9489
000000527134.jpg,5,48.7575
000000527163.jpg,1,50.5571
000000527173.jpg,1,92.274
000000527181.jpg,1,91.8038
000000527183.jpg,1,92.778
000000527194.jpg,2,97.2058
000000527196.jpg,0,98.3304
000000527207.jpg,2,58.3737
000000527216.jpg,2,60.5537
000000527224.jpg,1,93.9862
000000527229.jpg,0,100.0
000000527248.jpg,4,48.033
000000527250.jpg,1,95.407
000000527257.jpg,1,83.9295
000000527263.jpg,1,99.2244
000000527264.jpg,0,99.0966
000000527267.jpg,2,73.4745
000000527270.jpg,2,72.5985
000000527277.jpg,2,66.0057
000000527283.jpg,1,66.2272
000000527291.jpg,1,100.0
000000527299.jpg,1,84.4389
000000527313.jpg,1,87.2705
000000527314.jpg,2,61.2068
000000527342.jpg,1,100.0
000000527344.jpg,4,41.1123
000000527353.jpg,2,74.7815
000000527374.jpg,0,100.0
000000527388.jpg,3,82.9072
000000527440.jpg,1,100.0
000000527446.jpg,2,63.5091
000000527447.jpg,7,18.9479
000000527476.jpg,3,59.4814
000000527477.jpg,4,48.9171
000000527480.jpg,1,92.3776
000000527486.jpg,1,88.8979
000000527493.jpg,1,97.438
000000527507.jpg,3,71.2746
000000527532.jpg,1,100.0
000000527535.jpg,0,100.0
000000527553.jpg,7,20.1587
000000527554.jpg,1,96.4567
000000527557.jpg,4,37.8948
000000527558.jpg,3,57.9027
000000527573.jpg,2,61.1582
000000527580.jpg,3,47.2201
000000527584.jpg,2,84.7598
000000527624.jpg,4,68.442
000000527628.jpg,2,68.8049
000000527640.jpg,0,99.2972
000000527649.jpg,3,83.8493
000000527666.jpg,1,96.497
000000527691.jpg,0,100.0
000000527704.jpg,0,99.5461
000000527711.jpg,1,98.8489
000000527718.jpg,0,100.0
000000527733.jpg,2,65.3307
000000527748.jpg,1,74.8167
000000527785.jpg,1,79.6959
000000527786.jpg,0,100.0
000000527791.jpg,1,88.9452
000000527796.jpg,1,63.797
000000527828.jpg,1,96.5075
000000527829.jpg,1,89.2757
000000527832.jpg,0,99.3802
000000527834.jpg,2,75.3029
000000527844.jpg,0,100.0
000000527858.jpg,4,69.0746
000000527868.jpg,1,93.6462
000000527886.jpg,1,96.4525
000000527887.jpg,1,97.2747
000000527897.jpg,2,75.2558
000000527899.jpg,3,51.04
000000527907.jpg,3,64.1065
000000527935.jpg,4,37.3874
000000527937.jpg,1,73.5621
000000527961.jpg,2,90.5374
000000527970.jpg,1,100.0
000000527995.jpg,2,67.3926
000000528006.jpg,0,100.0
000000528018.jpg,0,100.0
000000528020.jpg,3,58.4111
000000528030.jpg,1,85.2496
000000528046.jpg,1,85.1537
000000528047.jpg,1,100.0
000000528060.jpg,6,23.4152
000000528062.jpg,2,62.3737
000000528076.jpg,4,86.2029
000000528091.jpg,1,90.9739
000000528094.jpg,0,99.5782
000000528098.jpg,3,67.6061
000000528108.jpg,0,100.0
000000528117.jpg,1,82.9842
000000528136.jpg,3,56.4925
000000528142.jpg,1,75.3143
000000528157.jpg,1,71.5421
000000528161.jpg,1,79.3499
000000528167.jpg,2,99.7062
000000528197.jpg,0,100.0
000000528201.jpg,1,89.4525
000000528213.jpg,3,79.0926
000000528224.jpg,2,77.829
000000528230.jpg,1,100.0
000000528243.jpg,0,99.9639
000000528257.jpg,1,87.5498
000000528266.jpg,1,88.4756
000000528276.jpg,1,98.9436
000000528284.jpg,2,61.6763
000000528305.jpg,1,95.0575
000000528315.jpg,2,73.5912
000000528321.jpg,4,68.7572
000000528331.jpg,2,81.1475
000000528344.jpg,1,100.0
000000528345.jpg,2,32.9002
000000528351.jpg,1,72.7109
000000528364.jpg,1,91.2534
000000528374.jpg,1,87.6663
000000528411.jpg,2,75.8639
000000528412.jpg,2,92.9885
000000528425.jpg,1,87.3888
000000528446.jpg,7,47.3298
000000528448.jpg,1,92.1104
000000528449.jpg,1,97.9011
000000528452.jpg,2,67.3859
000000528458.jpg,1,75.8069
000000528462.jpg,1,84.3829
000000528465.jpg,0,99.8035
000000528471.jpg,1,93.8348
